sensor00410,1,96.715484,25.418795,0.000000
sensor00411,1,96.699492,25.479564,0.000000
sensor00412,1,96.683462,25.540323,0.000000
sensor00413,1,96.667394,25.601072,0.000000
sensor00414,1,96.651288,25.661811,0.000000
sensor00415,1,96.635143,25.722540,0.000000
sensor00416,1,96.618961,25.783258,0.000000
sensor00417,1,96.602740,25.843967,0.000000
sensor00418,1,96.586481,25.904665,0.000000
sensor00419,1,96.570184,25.965353,0.000000
sensor00420,1,96.553849,26.026031,0.000000
sensor00421,1,96.537475,26.086698,0.000000
sensor00422,1,96.521064,26.147356,0.000000
sensor00423,1,96.504614,26.208003,0.000000
sensor00424,1,96.488127,26.268639,0.000000
sensor00425,1,96.471601,26.329265,0.000000
sensor00426,1,96.455037,26.389881,0.000000
sensor00427,1,96.438435,26.450486,0.000000
sensor00428,1,96.421795,26.511081,0.000000
sensor00429,1,96.405117,26.571666,0.000000
sensor00430,1,96.388401,26.632240,0.000000
sensor00431,1,96.371647,26.692803,0.000000
sensor00432,1,96.354854,26.753356,0.000000
sensor00433,1,96.338024,26.813898,0.000000
sensor00434,1,96.321156,26.874430,0.000000
sensor00435,1,96.304249,26.934951,0.000000
sensor00436,1,96.287305,26.995461,0.000000
sensor00437,1,96.270322,27.055961,0.000000
sensor00438,1,96.253302,27.116450,0.000000
sensor00439,1,96.236243,27.176929,0.000000
sensor00440,1,96.219147,27.237396,0.000000
sensor00441,1,96.202012,27.297853,0.000000
sensor00442,1,96.184840,27.358300,0.000000
sensor00443,1,96.167630,27.418735,0.000000
sensor00444,1,96.150381,27.479159,0.000000
sensor00445,1,96.133095,27.539573,0.000000
sensor00446,1,96.115770,27.599976,0.000000
sensor00447,1,96.098408,27.660368,0.000000
sensor00448,1,96.081008,27.720749,0.000000
sensor00449,1,96.063570,27.781119,0.000000
sensor00450,1,96.046094,27.841478,0.000000
sensor00451,1,96.028580,27.901826,0.000000
sensor00452,1,96.011028,27.962163,0.000000
sensor00453,1,95.993438,28.022489,0.000000
sensor00454,1,95.975810,28.082804,0.000000
sensor00455,1,95.958144,28.143108,0.000000
sensor00456,1,95.940441,28.203401,0.000000
sensor00457,1,95.922699,28.263682,0.000000
sensor00458,1,95.904920,28.323953,0.000000
sensor00459,1,95.887103,28.384212,0.000000
sensor00460,1,95.869248,28.444460,0.000000
sensor00461,1,95.851355,28.504697,0.000000
sensor00462,1,95.833424,28.564922,0.000000
sensor00463,1,95.815456,28.625137,0.000000
sensor00464,1,95.797449,28.685340,0.000000
sensor00465,1,95.779405,28.745531,0.000000
sensor00466,1,95.761323,28.805712,0.000000
sensor00467,1,95.743203,28.865881,0.000000
sensor00468,1,95.725045,28.926038,0.000000
sensor00469,1,95.706850,28.986184,0.000000
sensor00470,1,95.688617,29.046319,0.000000
sensor00471,1,95.670346,29.106442,0.000000
sensor00472,1,95.652037,29.166554,0.000000
sensor00473,1,95.633690,29.226654,0.000000
sensor00474,1,95.615306,29.286743,0.000000
sensor00475,1,95.596884,29.346820,0.000000
sensor00476,1,95.578424,29.406885,0.000000
sensor00477,1,95.559926,29.466939,0.000000
sensor00478,1,95.541391,29.526982,0.000000
sensor00479,1,95.522818,29.587012,0.000000
sensor00480,1,95.504207,29.647031,0.000000
sensor00481,1,95.485558,29.707038,0.000000
sensor00482,1,95.466872,29.767034,0.000000
sensor00483,1,95.448148,29.827017,0.000000
sensor00484,1,95.429387,29.886989,0.000000
sensor00485,1,95.410588,29.946950,0.000000
sensor00486,1,95.391751,30.006898,0.000000
sensor00487,1,95.372876,30.066834,0.000000
sensor00488,1,95.353964,30.126759,0.000000
sensor00489,1,95.335014,30.186672,0.000000
sensor00490,1,95.316026,30.246572,0.000000
sensor00491,1,95.297001,30.306461,0.000000
sensor00492,1,95.277938,30.366338,0.000000
sensor00493,1,95.258838,30.426203,0.000000
sensor00494,1,95.239700,30.486056,0.000000
sensor00495,1,95.220524,30.545897,0.000000
sensor00496,1,95.201311,30.605725,0.000000
sensor00497,1,95.182060,30.665542,0.000000
sensor00498,1,95.162771,30.725347,0.000000
sensor00499,1,95.143445,30.785139,0.000000
sensor00500,1,95.124082,30.844919,0.000000
sensor00501,1,95.104681,30.904688,0.000000
sensor00502,1,95.085242,30.964443,0.000000
sensor00503,1,95.065766,31.024187,0.000000
sensor00504,1,95.046252,31.083919,0.000000
sensor00505,1,95.026701,31.143638,0.000000
sensor00506,1,95.007112,31.203345,0.000000
sensor00507,1,94.987485,31.263039,0.000000
sensor00508,1,94.967822,31.322721,0.000000
sensor00509,1,94.948120,31.382391,0.000000
sensor00510,1,94.928381,31.442049,0.000000
sensor00511,1,94.908605,31.501694,0.000000
sensor00512,1,94.888791,31.561326,0.000000
sensor00513,1,94.868940,31.620946,0.000000
sensor00514,1,94.849051,31.680554,0.000000
sensor00515,1,94.829125,31.740149,0.000000
sensor00516,1,94.809161,31.799732,0.000000
sensor00517,1,94.789160,31.859302,0.000000
sensor00518,1,94.769122,31.918859,0.000000
sensor00519,1,94.749046,31.978404,0.000000
sensor00520,1,94.728932,32.037936,0.000000
sensor00521,1,94.708782,32.097456,0.000000
sensor00522,1,94.688594,32.156963,0.000000
sensor00523,1,94.668368,32.216457,0.000000
sensor00524,1,94.648105,32.275938,0.000000
sensor00525,1,94.627805,32.335407,0.000000
sensor00526,1,94.607467,32.394863,0.000000
sensor00527,1,94.587092,32.454306,0.000000
sensor00528,1,94.566680,32.513736,0.000000
sensor00529,1,94.546230,32.573154,0.000000
sensor00530,1,94.525743,32.632559,0.000000
sensor00531,1,94.505219,32.691950,0.000000
sensor00532,1,94.484657,32.751329,0.000000
sensor00533,1,94.464058,32.810695,0.000000
sensor00534,1,94.443422,32.870048,0.000000
sensor00535,1,94.422748,32.929388,0.000000
sensor00536,1,94.402037,32.988715,0.000000
sensor00537,1,94.381289,33.048029,0.000000
sensor00538,1,94.360504,33.107330,0.000000
sensor00539,1,94.339681,33.166618,0.000000
sensor00540,1,94.318821,33.225893,0.000000
sensor00541,1,94.297924,33.285154,0.000000
sensor00542,1,94.276990,33.344403,0.000000
sensor00543,1,94.256018,33.403638,0.000000
sensor00544,1,94.235009,33.462860,0.000000
sensor00545,1,94.213963,33.522069,0.000000
sensor00546,1,94.192880,33.581265,0.000000
sensor00547,1,94.171760,33.640447,0.000000
sensor00548,1,94.150602,33.699616,0.000000
sensor00549,1,94.129407,33.758772,0.000000
sensor00550,1,94.108175,33.817915,0.000000
sensor00551,1,94.086906,33.877044,0.000000
sensor00552,1,94.065600,33.936160,0.000000
sensor00553,1,94.044256,33.995262,0.000000
sensor00554,1,94.022876,34.054351,0.000000
sensor00555,1,94.001458,34.113426,0.000000
sensor00556,1,93.980003,34.172488,0.000000
sensor00557,1,93.958511,34.231537,0.000000
sensor00558,1,93.936982,34.290572,0.000000
sensor00559,1,93.915416,34.349593,0.000000
sensor00560,1,93.893813,34.408601,0.000000
sensor00561,1,93.872173,34.467596,0.000000
sensor00562,1,93.850496,34.526576,0.000000
sensor00563,1,93.828781,34.585543,0.000000
sensor00564,1,93.807030,34.644497,0.000000
sensor00565,1,93.785241,34.703437,0.000000
sensor00566,1,93.763416,34.762363,0.000000
sensor00567,1,93.741553,34.821275,0.000000
sensor00568,1,93.719654,34.880174,0.000000
sensor00569,1,93.697717,34.939058,0.000000
sensor00570,1,93.675744,34.997929,0.000000
sensor00571,1,93.653733,35.056787,0.000000
sensor00572,1,93.631686,35.115630,0.000000
sensor00573,1,93.609601,35.174459,0.000000
sensor00574,1,93.587480,35.233275,0.000000
sensor00575,1,93.565321,35.292077,0.000000
sensor00576,1,93.543126,35.350864,0.000000
sensor00577,1,93.520894,35.409638,0.000000
sensor00578,1,93.498624,35.468398,0.000000
sensor00579,1,93.476318,35.527144,0.000000
sensor00580,1,93.453975,35.585875,0.000000
sensor00581,1,93.431595,35.644593,0.000000
sensor00582,1,93.409178,35.703297,0.000000
sensor00583,1,93.386725,35.761986,0.000000
sensor00584,1,93.364234,35.820662,0.000000
sensor00585,1,93.341707,35.879323,0.000000
sensor00586,1,93.319142,35.937970,0.000000
sensor00587,1,93.296541,35.996603,0.000000
sensor00588,1,93.273903,36.055222,0.000000
sensor00589,1,93.251228,36.113826,0.000000
sensor00590,1,93.228517,36.172416,0.000000
sensor00591,1,93.205768,36.230992,0.000000
sensor00592,1,93.182983,36.289554,0.000000
sensor00593,1,93.160161,36.348101,0.000000
sensor00594,1,93.137302,36.406634,0.000000
sensor00595,1,93.114406,36.465153,0.000000
sensor00596,1,93.091474,36.523657,0.000000
sensor00597,1,93.068505,36.582147,0.000000
sensor00598,1,93.045499,36.640622,0.000000
sensor00599,1,93.022456,36.699083,0.000000
sensor00600,1,92.999377,36.757529,0.000000
sensor00601,1,92.976261,36.815961,0.000000
sensor00602,1,92.953108,36.874378,0.000000
sensor00603,1,92.929918,36.932781,0.000000
sensor00604,1,92.906692,36.991169,0.000000
sensor00605,1,92.883429,37.049542,0.000000
sensor00606,1,92.860130,37.107901,0.000000
sensor00607,1,92.836793,37.166246,0.000000
sensor00608,1,92.813420,37.224575,0.000000
